1	15.67857143	0.1756	0.0112
2	19.66869506	0.2909	0.01479
3	24.7761194	0.3486	0.01407
4	30.17377567	0.382	0.01266
5	35.67137809	0.4038	0.01132
6	41.17878193	0.4192	0.01018
7	46.72451193	0.4308	0.00922
8	52.2327791	0.4398	0.00842
9	57.75193798	0.447	0.00774
10	63.25418994	0.4529	0.00716
11	68.75375375	0.4579	0.00666
12	74.17335474	0.4621	0.00623
13	79.60683761	0.4657	0.00585
14	85.08166969	0.4688	0.00551
15	90.51823417	0.4716	0.00521
16	95.75757576	0.474	0.00495
